first,second,third,lat,lon
부산광역시,부산진구,가야제2동,129.0312889,35.14668056
부산광역시,부산진구,개금제1동,129.024175,35.14956667
부산광역시,부산진구,개금제2동,129.0216889,35.14170556
부산광역시,부산진구,개금제3동,129.0242222,35.15268611
부산광역시,부산진구,범천제1동,129.0633,35.14385
부산광역시,부산진구,범천제2동,129.0583972,35.14327778
부산광역시,동래구,,129.0858556,35.20187222
부산광역시,동래구,수민동,129.0933889,35.192975
부산광역시,동래구,복산동,129.088375,35.20270833
부산광역시,동래구,명륜동,129.081561,35.2124914
부산광역시,동래구,온천제1동,129.0823861,35.21696667
부산광역시,동래구,온천제2동,129.0752528,35.20488333
부산광역시,동래구,온천제3동,129.0685528,35.20186667
부산광역시,동래구,사직제1동,129.0643444,35.19593333
부산광역시,동래구,사직제2동,129.0591667,35.197175
부산광역시,동래구,사직제3동,129.0717222,35.19638889
부산광역시,동래구,안락제1동,129.1009111,35.19404722
부산광역시,동래구,안락제2동,129.1123111,35.19464444
부산광역시,동래구,명장제1동,129.1065,35.20158056
부산광역시,동래구,명장제2동,129.1046556,35.20486667
부산광역시,남구,,129.0865,35.13340833
부산광역시,남구,대연제1동,129.0957194,35.13146389
부산광역시,남구,대연제3동,129.1025778,35.13163611
부산광역시,남구,대연제4동,129.0936194,35.12671111
부산광역시,남구,대연제5동,129.0924889,35.13536944
부산광역시,남구,대연제6동,129.0858417,35.13186667
부산광역시,남구,용호제1동,129.1112972,35.11771389
부산광역시,남구,용호제2동,129.1156861,35.11175
부산광역시,남구,용호제3동,129.1150639,35.11792222
부산광역시,남구,용호제4동,129.1126639,35.11014444
부산광역시,남구,용당동,129.0974556,35.11441111
부산광역시,남구,감만제1동,129.0828889,35.11378889
부산광역시,남구,감만제2동,129.0867778,35.11945833
부산광역시,남구,우암동,129.0758507,35.12499999
부산광역시,남구,문현제1동,129.0735778,35.13939444
부산광역시,남구,문현제2동,129.0709972,35.14222222
부산광역시,남구,문현제3동,129.0739194,35.13512222
부산광역시,남구,문현제4동,129.0712,35.13303056
부산광역시,북구,,128.992475,35.19418056
부산광역시,북구,구포제1동,129.0034111,35.20336944
부산광역시,북구,구포제2동,129.0002444,35.19963611
부산광역시,북구,구포제3동,129.0110444,35.19175833
부산광역시,북구,금곡동,129.0150889,35.24700556
부산광역시,북구,화명제1동,129.0124667,35.22169444
부산광역시,북구,화명제2동,129.0220222,35.240525
부산광역시,북구,화명제3동,129.0123333,35.22877222
부산광역시,북구,덕천제1동,129.0190194,35.20938889
부산광역시,북구,덕천제2동,129.0102444,35.20926667
부산광역시,북구,덕천제3동,129.0196972,35.20681944
부산광역시,북구,만덕제1동,129.0385194,35.21036667
부산광역시,북구,만덕제2동,129.0394667,35.20711944
부산광역시,북구,만덕제3동,129.0313972,35.20830833
부산광역시,해운대구,,129.1658083,35.16001944
부산광역시,해운대구,우제1동,129.1602861,35.15981111
부산광역시,해운대구,우제2동,129.1422111,35.16815556
부산광역시,해운대구,우제3동,129.1424022,35.1592915
부산광역시,해운대구,중제1동,129.1664778,35.15945833
부산광역시,해운대구,중제2동,129.1821083,35.15879722
부산광역시,해운대구,좌제1동,129.1765528,35.16782222
부산광역시,해운대구,좌제2동,129.1849194,35.16606111
부산광역시,해운대구,좌제3동,129.1689861,35.16926389
부산광역시,해운대구,좌제4동,129.1784778,35.17486667
부산광역시,해운대구,송정동,129.2058972,35.18056111
부산광역시,해운대구,반여제1동,129.1211889,35.19805556
부산광역시,해운대구,반여제2동,129.1323528,35.19283056
부산광역시,해운대구,반여제3동,129.1357,35.19800556
부산광역시,해운대구,반여제4동,129.1193444,35.20610278
부산광역시,해운대구,반송제1동,129.1500083,35.22205278
부산광역시,해운대구,반송제2동,129.1626972,35.22576389
부산광역시,해운대구,재송제1동,129.1256444,35.18086389
부산광역시,해운대구,재송제2동,129.1277194,35.18655
부산광역시,사하구,,128.9770417,35.10142778
부산광역시,사하구,괴정제1동,128.9916222,35.09650278
부산광역시,사하구,괴정제2동,129.006275,35.10043056
부산광역시,사하구,괴정제3동,129.0004222,35.09721111
부산광역시,사하구,괴정제4동,128.9854,35.09601667
부산광역시,사하구,당리동,128.9789306,35.09984444
부산광역시,사하구,하단제1동,128.9665333,35.10083333
부산광역시,사하구,하단제2동,128.9626861,35.11143333
부산광역시,사하구,신평제1동,128.976575,35.08691389
부산광역시,사하구,신평제2동,128.9616333,35.09153333
부산광역시,사하구,장림제1동,128.9691417,35.07981944
부산광역시,사하구,장림제2동,128.9748444,35.07472778
부산광역시,사하구,다대제1동,128.9735778,35.05610278
부산광역시,사하구,다대제2동,128.9844333,35.06032222
부산광역시,사하구,구평동,128.9900417,35.07881944
부산광역시,사하구,감천제1동,129.0069111,35.08490556
부산광역시,사하구,감천제2동,129.0116,35.091525
부산광역시,금정구,,129.0943194,35.24007778
부산광역시,금정구,서제1동,129.1013972,35.21526111
부산광역시,금정구,서제2동,129.1069333,35.20978056
부산광역시,금정구,서제3동,129.1097306,35.212375
부산광역시,금정구,금사회동동,129.113375,35.21723611
부산광역시,금정구,부곡제1동,129.0944,35.22135
부산광역시,금정구,부곡제2동,129.095,35.22672778
부산광역시,금정구,부곡제3동,129.0961333,35.23740556
부산광역시,금정구,부곡제4동,129.090875,35.21681389
부산광역시,금정구,장전제1동,129.0872111,35.23466667
부산광역시,금정구,장전제2동,129.0843778,35.22253056
부산광역시,금정구,선두구동,129.1155972,35.29520833
부산광역시,금정구,청룡노포동,129.0920556,35.27205
부산광역시,금정구,남산동,129.0946222,35.26855556
부산광역시,금정구,구서제1동,129.0892306,35.24199167
부산광역시,금정구,구서제2동,129.0928889,35.25208333
부산광역시,금정구,금성동,129.0583417,35.24725278
부산광역시,강서구,,128.9829083,35.20916389
부산광역시,강서구,대저1동,128.9828556,35.21139444
부산광역시,강서구,대저2동,128.9587,35.17539444
부산광역시,강서구,강동동,128.9375083,35.21146389
부산광역시,강서구,명지1동,128.926502,35.108091
부산광역시,강서구,명지2동,128.899758,35.084587
부산광역시,강서구,가락동,128.904075,35.19331667
부산광역시,강서구,녹산동,128.8608083,35.12346389
부산광역시,강서구,가덕도동,128.8140333,35.05261667
부산광역시,연제구,,129.082075,35.17318611
부산광역시,연제구,거제제1동,129.0830222,35.19171944
부산광역시,연제구,거제제2동,129.0725417,35.18457222
부산광역시,연제구,거제제3동,129.0753083,35.18103333
부산광역시,연제구,거제제4동,129.0700222,35.17613056
부산광역시,연제구,연산제1동,129.0938444,35.18587778
부산광역시,연제구,연산제2동,129.081575,35.17683333
부산광역시,연제구,연산제3동,129.0965111,35.17026944
부산광역시,연제구,연산제4동,129.0871556,35.18321667
부산광역시,연제구,연산제5동,129.0783556,35.18141944
부산광역시,연제구,연산제6동,129.0879417,35.17577222
부산광역시,연제구,연산제8동,129.1033333,35.18403333
부산광역시,연제구,연산제9동,129.1071972,35.18554722
부산광역시,수영구,,129.115375,35.14246667
부산광역시,수영구,남천제1동,129.1125972,35.139575
부산광역시,수영구,남천제2동,129.1169861,35.14075278
부산광역시,수영구,수영동,129.1182889,35.16735833
부산광역시,수영구,망미제1동,129.1032417,35.17135556
부산광역시,수영구,망미제2동,129.1175417,35.17215278
부산광역시,수영구,광안제1동,129.1147306,35.15986667
부산광역시,수영구,광안제2동,129.1148667,35.15067778
부산광역시,수영구,광안제3동,129.1158556,35.16482222
부산광역시,수영구,광안제4동,129.1136667,35.15196667
부산광역시,수영구,민락동,129.1276778,35.15416667
부산광역시,사상구,,128.9933333,35.14946667
부산광역시,사상구,삼락동,128.9799667,35.17389444
부산광역시,사상구,모라제1동,128.9896889,35.18453611
부산광역시,사상구,모라제3동,128.9983333,35.18155833
부산광역시,사상구,덕포제1동,128.9855306,35.16728333
부산광역시,사상구,덕포제2동,128.9851778,35.17138056
부산광역시,사상구,괘법동,128.9894444,35.16067222
부산광역시,사상구,감전동,128.9817083,35.15123333
부산광역시,사상구,주례제1동,129.0001444,35.14861944
부산광역시,사상구,주례제2동,129.0127333,35.14698889
부산광역시,사상구,주례제3동,129.0037222,35.14428889
부산광역시,사상구,학장동,128.9896778,35.14099167
부산광역시,사상구,엄궁동,128.9744444,35.1256
부산광역시,기장군,,129.224475,35.24135
부산광역시,기장군,기장읍,129.2181778,35.23560278
부산광역시,기장군,장안읍,129.2462889,35.31070278
부산광역시,기장군,정관읍,129.1826778,35.322375
부산광역시,기장군,일광읍,129.2322825,35.26393718
부산광역시,기장군,철마면,129.1520222,35.27219722
대구광역시,,,128.6035528,35.86854167
대구광역시,중구,,128.6083972,35.86628611
대구광역시,중구,동인동,128.609131,35.86790482
대구광역시,중구,삼덕동,128.6111667,35.862575
대구광역시,중구,성내1동,128.6003556,35.86625
대구광역시,중구,성내2동,128.5926222,35.86534722
대구광역시,중구,성내3동,128.5879417,35.86961111
대구광역시,중구,대신동,128.5794444,35.86320278
대구광역시,중구,남산1동,128.5926444,35.85639444
대구광역시,중구,남산2동,128.5917556,35.86106111
대구광역시,중구,남산3동,128.5871972,35.85653333
대구광역시,중구,남산4동,128.5827194,35.85523889
대구광역시,중구,대봉1동,128.606575,35.85867222
대구광역시,중구,대봉2동,128.6019528,35.85520556
대구광역시,동구,,128.6377111,35.88361667
대구광역시,동구,신암1동,128.6185528,35.88127778
대구광역시,동구,신암2동,128.6165333,35.87642778
대구광역시,동구,신암3동,128.625375,35.87662778
대구광역시,동구,신암4동,128.6315111,35.88209722
대구광역시,동구,신암5동,128.6352444,35.886725
대구광역시,동구,신천1.2동,128.6167972,35.86711944
대구광역시,동구,신천3동,128.6258972,35.87226667
대구광역시,동구,신천4동,128.6314861,35.86878611
대구광역시,동구,효목1동,128.6474667,35.87815556
대구광역시,동구,효목2동,128.6404222,35.87463611
대구광역시,동구,도평동,128.6559861,35.90793056
대구광역시,동구,불로.봉무동,128.6416222,35.90728333
대구광역시,동구,지저동,128.6404556,35.89073056
대구광역시,동구,동촌동,128.6519,35.88388889
대구광역시,동구,방촌동,128.667475,35.87708333
대구광역시,동구,해안동,128.6843306,35.89219167
대구광역시,동구,안심1동,128.7043306,35.86738333
대구광역시,동구,안심2동,128.6892639,35.87243611
대구광역시,동구,안심3동,128.7224295,35.8678684
대구광역시,동구,안심4동,128.711046,35.870105
대구광역시,동구,혁신동,128.7109768,35.8796992
대구광역시,동구,공산동,128.6464667,35.93722222
대구광역시,서구,,128.5614111,35.86879444
대구광역시,서구,내당1동,128.5629639,35.857675
대구광역시,서구,내당2.3동,128.5766889,35.86428333
대구광역시,서구,내당4동,128.5538083,35.85776667
대구광역시,서구,비산1동,128.5712417,35.87819167
대구광역시,서구,비산2.3동,128.576975,35.87272222
대구광역시,서구,비산4동,128.5762972,35.86678333
대구광역시,서구,비산5동,128.5718444,35.88337778
대구광역시,서구,비산6동,128.5713306,35.87333333
대구광역시,서구,비산7동,128.5557417,35.88503611
대구광역시,서구,평리1동,128.5654889,35.87260556
대구광역시,서구,평리2동,128.5659639,35.86826389
대구광역시,서구,평리3동,128.5635194,35.87288333
대구광역시,서구,평리4동,128.5588889,35.86434444
대구광역시,서구,평리5동,128.5509556,35.8708
대구광역시,서구,평리6동,128.5503333,35.87224167
대구광역시,서구,상중이동,128.5464778,35.86498333
대구광역시,서구,원대동,128.5766222,35.88378611
대구광역시,남구,,128.5998,35.84297778
대구광역시,남구,이천동,128.6016667,35.85071389
대구광역시,남구,봉덕1동,128.6001111,35.84256944
대구광역시,남구,봉덕2동,128.6032889,35.84085556
대구광역시,남구,봉덕3동,128.6004639,35.83869444
대구광역시,남구,대명1동,128.5791222,35.83728056
대구광역시,남구,대명2동,128.5888778,35.85230556
대구광역시,남구,대명3동,128.5813222,35.84936389
대구광역시,남구,대명4동,128.5745556,35.84495278
대구광역시,남구,대명5동,128.5899889,35.84026111
대구광역시,남구,대명6동,128.5680444,35.83209167
대구광역시,남구,대명9동,128.5813972,35.83427222
